label,text
neutral,А я Руву подсадила на этуу...уже 3й день ходит поет..ахх
neutral,"говорят что если девушка пишет первая,то это что-то значит..хм..интересно, а она напишет !?"
positive,"Люблю суши и ролы!!! Мммм, вкуснятина!!! 😍😍😍😉😄"
positive,Слушаю каждый день. Это уже скорей саундтрек жизни..)
neutral,"ЕСЛИ БЫ ВЫ КУПИЛИ ЛОТЕРЕЙНЫЙ БИЛЕТ НА ДВОИХ С АНДРЕЙОМ ЖИТУШКИНОМ И ВЫИГРАЛИ БЫ 1000000$, А БИЛЕТ У ВАС В РУКАХ, ВАШИ ДАЛЬНЕЙШИЕ ДЕЙСТВИЯ?

не лезть в воду он быстрее плавает зато я быстрее бегаю
"
neutral,Столько важности)
neutral,Смотреть всем!!!
negative,"Если от кого-то услышите фразу «любви нет», не верьте. Знайте, 
у этого человека она была, и очень сильная. 
Просто потом кто-то сделал ему очень больно."
positive,Неожиданности всегда так приятны...
neutral,Сроки оформления работы ?с паспорту работаете?
neutral,"5-дневная тренировка, направленная на похудение.  www.furor-dance.ru  Привет, всем! Меня часто просят составить общий комплекс упражнений, который бы прорабатывал все части тела одновременно. Я придумала 5 н"
neutral,я в данный момент
positive,"Только что оттуда) все ок) наши стоят,все нормально,оборону держат) молодцы,ребята, вот кому памятники ставить надо"
neutral,пациккккккк
positive,хочу сладкого =)
neutral,Узнаешь? )
neutral,Вариация на тему Suffer bitch. Выживал и монтировал самостоятельно.
neutral,Павел Воля)))
positive,ТЫ КРАСОТУЛЬКА!!!ТЫ САМАЯ СЧАСТЛИВАЯ!Люблю тебя!
neutral,Подошёл КСВ  катер связи вроде
neutral,"В любви с мужчинами всегда проигрывает тот,кто без остатка отдается любви,подчиняется чужой воле и жертвует своей жизнью ради другого.Самое большое на что такая женщина может рассчитывать это-жалость.Свои чувства можно и нужно контролировать.Не они властвуют над нами,а мы над ними.Нельзя терять контроль над любовью  и смотреть на мир сквозь розовые очки.От них как известно,портиться зрение.Как только женщина начинает отдавать больше-ее сразу используют.Такова психология мужчин.Не мы должны быть достойны мужчин,а мужчина достоин нас.Никогда не поздно что-то менять и начать все сначала...вот и я начала..."
positive,хахах было круто)
neutral,Ну как вам )
positive,"Жасмин. Все будет как в сказке, мой принц!"
neutral,"Кто - нибудь помнит тему ""сходимость по вероятности"" в ТерВере, минут на 20 в скайп помочь?"
positive,"

Ребята, не стесняйтесь:)"
neutral,"25 марта суд приговорил убийцу за рулём к 4 с половиной годам лишения свободы в колонии поселения.
"
neutral,"Народ, кто работает в рекламном бизнесе!! Отзовитесь!Есть хорошее и интересное  дело)) Пишите в ЛС)) Не стесняйтесь))"
positive,"Здесь лучше, чем вКонтакте | Connect.ua"
positive,Всё круто))))))
neutral,И как прошла твоя неделя?
neutral,Слушаем очередной трек от Мелоmasta при участии Slimz
positive,Золотко)))
neutral,"Мне кажется, или что-то здесь поменялось ? 👍"
positive,"Я сделал это,такой приход за 300 рублей,не ловил ни когда!Океан адреналина,до сих пор колотит!))))))))"
neutral,Девки в озере купались...:)
neutral,Сталкер: Битва за эфир. 25.07.2015 группировка Монолит.
positive,все ништяк!
neutral,"Краснодарские товарищи, желающие узреть сегодня фаршо, могут подгребать к дому книги через полчаса."
neutral,Андрея Аршавина лишат звания капитана сборной России
neutral,Угадай игру!!! =)
neutral,Уже как два месяца у нас живет сей зверь 
positive,Я так скучаю по тебя .
negative,"Глупо не общаться с человеком, который тебе дорог. И неважно, что случилось. Его в любой момент может не стать. Представляешь? Навсегда. И ничего не вернёшь."
positive,"Попалась старая армейская переписка на глаза, и воспоминание: 
Идем в столовую, я говорю Коле- блин у меня носки грязные, и ногам липнут:) а он- я сниму свои, ты возьми мою пару и на руки одень. ??? Зачем? По стенам ползать будешь, так тынь- дынь, тынь- дынь 😃"
neutral,"мне важно знать, что я для тебя значу."
positive,"только тут ошибочка!правильно..забавная!)
"
neutral,Новый комбез от Ольги Евсеевой)
positive,ахахахахаха ооо да)
negative,"Петрооов, вот зачем ты мне вчера на ночь видео с зомби кинул?!:D
Мне всю ночь кошмары снились с их участием!!:D"
neutral,"открой
внутри смысл)"
positive,Моё слегка крикливое Чудо )
neutral,НАСТЕНА! убери немедленно пламя с фото!(хотя смотрится красиво...0
neutral,"У кого есть Java JDK (javac), который работает? Срочно"
positive,"Я прилечу к тебе в ночи, я буду ангелом любви, я крепко обниму тебя, Ты знай что я люблю тебя!"
negative,"ЦСКА - КУБАНЬ - 1:1 (0:0). 
ЦСКА - дрыщииии"
positive,"Научитесь дышать счастьем… 
Оно в воздухе… 
Оно в мелочах."
neutral,"Купил второй монитор,50% денег своих и остальное со стримов . 
Скоро приедет новый микрофон,этот уже купили ;3"
positive,у кого то скоро день рождение)
neutral,Какой фильм посмотреть???
positive,"ох пронимает. если уж Днепр так поднялся, нас не остановить)"
neutral,Контрастненько)))))
negative,Химия <=> Кошмар
positive,I love you*ты самый лутшый*ты клёвый и *♥* друг**
positive,НАКОНЕЦ ТО Я ДОМА!
neutral,чеб те прислать такого!))
positive,"Зайка моя любимая я так по тебе скучаю 
и жду с нетерпением тот момент когда же ты приедешь 
так жаль что тебя нет рядом."
positive,"Шикарное царство, размахом поражающее.
За копейки приглашает всех желающих...
#Лес"
neutral,ты знаешь о чем я хочу поговорить. мне надо что бы ты сказала)
neutral,"Кто сказал, что холодно???"
neutral,Заяц — спортивный директор Таврии?
neutral,саня лoви махнoвщину))
neutral,нравиться*
neutral,"#buongiorno casalinghe☺ / ребята, срочно нужна ваша помощь🆘 как вы взбиваете яйца на шарлотку?  Вместе или белки/желтки отдельно.  Потому что рецептов много, мне нужен проверенный. 😣Я такую простую, казалось бы, выпечку еще не делала. Я бисквитов еще боюсь. Так что быстро быстро помню было много шарлоток в ленте осенью, так что поделитесь секретом? И еще в духовку холодную класть💨 чтобы поднялся или уже разогретую? 🔥#шарлотка #скораякулинарнаяпомощь"
neutral,"Егор, зайди в игру, я хочу сделать тебе подарок!
"
positive,Я ПРИЕХАЛА)))
positive,"Маш, аватарка очень красивая))))"
negative,Вот тебе и первое ДТП(((Тюкнул малышку(((непруха...
positive,Один человек! Перестань говорить о смерти. Ты нам нужна.
neutral,Я так понимаю собачий питомник построят вместо детского садика на Челнокова?
neutral,Школа. 5 лет спустя.
neutral,"Самый непобедимый человек- это тот, кому не страшно быть глупым."
neutral,в списке убитых укажут бойцов беркута?
neutral,↓Ммм помнишь?↓→(ням-ням)♥
neutral,Скоро... Очень скоро... :)
neutral,"Моё брюшко, после работы доделаю! )))
П.С. Пришел, доделал и тут же выложил! ))))"
neutral,Что значит Формат обучения: система антитренинг?
negative,"Не совсем ясно, почему главную поповню нужно ремонтировать за счет средств московских налогоплательщиков? Наглость, с которой в последнее время, бородатые жулики запускают свои ручонки в государственный карман, переходит уже все мыслимые пределы терпения."
neutral,"Карта к фестивалю ""Времена и эпохи"""
neutral,хочешь мое фото?
neutral,Че за Чумачечая весна?
negative,Идиот на санках.1 января
positive,Настюшааа;**;*;**
positive,"отдыхаем на работе :) ну и делаем офигенного мишку, как свадебный букет :)))"
neutral,и мне в первую очередь)))
negative,Жирный лох!!!
neutral,Слух играл в Доту 6:73?
positive,Иваннка у тебя лучше!!!! вопше очень классная!
neutral,Легкая инструментальная импровизация на Король и шут)
positive,КАЛЕНДАРЬ ЛАРИНА. КОНЕЦ СВЕТА ОТМЕНЯЕТСЯ! )))
neutral,"Жить надо ради тех, кому ты нужен 
постоянно, а не ради тех, кому ты 
нужен временно."
neutral,Вопрос для Владимира Вольфовича: В чем квинтэссенция потенциальной основы вашей весьма одиозной парадигмы политической амбивалентности?
positive,Лучший из Актёров :)))
negative,"Дико злит,что делают из таких дат.Давайте отмечать!Приходите в наш клуб!Где какой то говнодиджей поставит вам говноремикс и все вместе потанцуем под ""Этот день победы"" Страна идиотов!!!"
neutral,Так вот ты какой - настоящий Литтл Рок!
neutral,За все в жизни надо платить!!!
negative,"Какая разница какие ты умные и романтичные статусы пишешь тут,мы то знаем что ты тупая поебень :D"
neutral,"Мой клиент англичанин, спросил у меня, почему все население Беларуси ходит в одежде черного цвета. Я задумался и ответил. У нас в стране траур уже десятый год."
positive,Всем весны)
positive,Я тебя люблю зайка***
positive,"тебе тоже ""улыбка""!"
neutral,Новогодняя тяга 310 кг 🎄
neutral,"Не верю. Просматривая эти фото - обратил внимание на цвет формы солдат и полицейских. На некоторых фото - она абсолютно черная, и только некоторые детали цветные. Словно взяли и раскрасили чернобелые фото. Матросы сидят... у одного гюйс синий, у дргого черно-белый. Охотники на привале: форма всех абсолютно черная, в одном стиле... даже сапоги и шинели... и сюртуки... это точно раскраска."
positive,"#моисамыелюбимыеродители!#люблю!
...делаю и сделаю всё,чтобы они гордились мной!)))"
negative,"Олеся Ермакова (instagram) :
А жизнь идет и солнце светит🌞💏    

 мне грустно от этого фото..("
neutral,Это я у тебя в гостях!!=))
neutral,"А слабо пойти в ЗАГС и расписаться с тем, кто первый в списке ваших друзей?"
neutral,Самые необычные бутерброды (16 фото)
positive,Мы сделали это)
neutral,А это  я и сестра той самой девки с которой я на 4 поста ниже))И сын сестры той самой девки что на фото 4мя постами ниже)
negative,"вообще если честно, я просто устала.
я устала находить людей и терять.
привыкать к ним и наблюдать за тем, как они исчезают из моей жизни.
устала доверять, а потом разочароваться.
устала говорить правду, когда ее не слышат.
я запуталась. когда ее надо говорить, а когда лучше промолчать.
устала питаться пустыми надеждами.
устала начинать все сначала."
neutral,"Ricochet Kills 2 онлайн флеш игра, играть или скачать | бесплатные flash онлайн игры, более 20000 флэш игр flash games

 
 Ссылка
   ( 

 
 ("
neutral,вот и служба наша в ДПСУ...
neutral,"так а весрия которую обещали после праздников сделать, уже вышла или ещё нет?)"
neutral,Не переступить бы тонкую черту между студентом и рядовым)))
neutral,в УдГУ надо 
neutral,ЗВОНОК ОДЕССИТКИ ЯЦЕНЮКУ
positive,Ура!!!! Отпуск стартовал!
negative,Ходим каждый день тут...просто нет слов...
neutral,некоторые вещи случаются всего один раз в жизни
neutral,• Остальная часть здесь ► vk.com/FOTiKO ◄
positive,"Лучшая подруга - не та которая говорит: ″Найдешь лучше него″,а та что звонит ему и говорит: ″Лучше нее ты не найдешь!″"
neutral,Друзья пожалуйста ставьте мне лайк! Мне важна ваша помощь!!!
neutral,А кому нравиться вот ета игрушка!!!
positive,понедельник:)да уж...ну как у томпонских говорится улыбайся и маши руками!!!:):):)
neutral,Повторишь? :D
positive,ИНГА ИНГАААААА БЛИНА КАК Я ХОЧУ ТЕБЯ УВИДЕТЬ:):) ПОГУЛЯЯЯЯТЬ БЛЯЯЯЯ...
neutral,А где? В чём я был одет?
positive,Сильно )))
neutral,"Реальность данного мира, созданная волей Всевышнего, прекрасна всегда, а 

неприглядной или уродливой ее делает лишь призма нашего взгляда. Чем 

незамутненней взор, тем красивее мир. Видимо, поэтому дети улыбаются чаще 

взрослых. 


 Андрей Белянин ( , « Посрамитель 

шайтана ( »"
negative,"Машины нет и не планирую пока. После просмотра таких видео думаешь, а сдалось ли оно вообще? Лучше на автобусе или электричке, но живой. Пока двойная сплошная не будет из бетона минимум метр высотой, преимущество по массе средства передвижения в нашей стране - единственная возможность остаться в этом мире. 

Фщепки :("
neutral,Че с контактом?
negative,"Закрой стену, личку и коменты. Лиши иномародрочеров еды."
neutral,ДЕВОЧКИ СЕЙЧАС БУДУТ ОБНОВЫ)))
negative,"ебанько,ты чё перья свои взъерошил и гребень поднял?"
negative,"У меня конъюнктивит. Читать не могу. Звоните.
P.S.Тут видно что с глазами."
neutral,Без лишних слов..
negative,"Ну и где этот Конец Света?!
Признавайтесь: у кого эта падла затаилась? 
Жду его уже 20 часов подряд - водка же выдыхается!!!"
positive,Новые достижения))))*
neutral,"Все, действие выполнил😂😂"
neutral,"Очень классные пижамки на 2,3,4,5,6,7 лет"
positive,моя неподражаемая светлая Вика!!
neutral,"Вам видно из окна Луну? Над ней горит яркая не звезда, а сестра Земли - планета Венера, покрытая облаками. А под Луной тусклая - это газовый гигант Юпитер. :)"
neutral,рекомендует фильм «Кожа» (2008)
positive,Слава Героям!
neutral,#Sport вместо лекарств.. #турники @Зенит
positive,ты такая классная
neutral,вот так Костя играет..)))
neutral,математика :)
negative,Я вчера сделал самый глупый поступок в своей жизни! Сделав шаг к прошлой жизни! И потерял самого дорогого мне человека! Любимую девушку!
neutral,тема Варки Мета
neutral,Все танцуют локтями
positive,"Привет, Микки Маус! В нашей семье пополнение)) "
neutral,"Люди, не знаете ли вы(хотя, вряд ли среди моих знакомых такие есть), где можно скачать ""Очерки по ВФР 1789-1799"" Ревуненкова? Моего умения пользоваться гуглом недостаточно"
neutral,Идем курить
neutral,Почему нет интернета?  В этом году уже 2 раза  обрывается часов на 5-6. Просто кошмар.
negative,ПОМОГИТЕ!!!!!ПОМОГИТЕ!!!!!!БРАТЬЯ И СЁСТРЫ!!!!ПОМОГИТЕ!!!СЕЙЧАС ЗАХВАЧЕНА КИЕВО-ПЕЧЕРСКАЯ и ПОЧАЕВСКАЯ ЛАВРА!!!! ЗАВТРА БУДЕТ РЕШАТСЯ ВОПРОС О ПЕРЕДАЧЕ ЛАВРЫ ФИЛАРЕТУ! ПОМОГИТЕ НА МОЛИТВУ ВСЕ КТО СЛЫШИТ! ВОКРУГ СТЕН СТОЯТ ВОЙСКА ПРАВОГО СЕКТОРА......!!! ПОМОГИТЕ КТО МОЖЕТ......ОТЕЦ ВАРСОНОФИЙ И БРАТЬЯ ЗАПЕРТЫ В КЕЛЬЯХ.ЛАВРА В ОЦЕПЛЕНИИ!!!НАША ЛАВРА ОКРУЖЕНА!!!
neutral,"Обновление программы Поместье до версии 2.0
Опубликовано 14.04.2015
Реализовано в этой версии:

Улучшен способ навигации в главной и мини карте
Добавлена возможность загружать, редактировать и масштабировать фото со спутника
Фото со спутника можно использовать фоном
Добавлена возможность быстрого поиска растения в яндекс картинках
Реализована печать запланированных растений
К изменению границ участка добавлена возможность регулировать масштаб холста
Исправлены мелкие ошибки.
Эта версия является бесплатной.

"
neutral,в наличии 95 грн !!
neutral,"Настяяяя,ответь мне!!)"
negative,Мы соскучились ..очень очень*приезжай скорее*Ждем тебя))**
neutral,":)))!!!
☆Отправлено через "
positive,"Наконец прошла пора бессонных ночей, перегруженного мозга и угрызений совести, после вечера, не проведенного дома за учебниками. Сессия закончена, товарищи!"
positive,"тот момент,когда ты смеешься без остановки
И НЕ МОЖЕШЬ ОБЪЯСНИТЬ ПОЧЕМУ 

ахаха ну чього так перло ?? ))"
negative,Блять тя не человек а черт родила??! Пидр ублюдок
neutral,Считаете ли вы себя ОРИГИНАЛЬНЫМ???
neutral,Что скажете по этому поводу?
neutral,Новогоднее обращение президента России В.В. Путина 2013
positive,Веселый солнечный денек
neutral,Кукушанский взгляд)))))
positive,Прошу прочитать каждого!Тронуло до глубины сердца!
negative,"Пора партизанскую войну начинать, окружать, нападать, уничтожать самолеты, захватывать у укропов, катюши, сжигать бтрэры танки,- выбивать у них инициативу!Нападать и уничтожать их! Захватывать аэродромы, захватывать вышку телевизионную!"
neutral,"Эстафета #iХудожник от  [id140163144|ЛЕНЫ ЕЛЕНЫ]
В течение 24 часов нужно нарисовать своих друзей))0
Передаю  [id152111464|Линзелю]  и  [id149043043|Потахе**☺ ]
P.s. я старалась."
negative,… во время насморка очень трудно сохранять веру в собственное могущество.
neutral,Невоград. Свадьба Рината и Ирины. Последние минуты холостой жизни :)
neutral,и что там? первое сообщение от девушки Юлии для моего друга Дениса?)
negative,"Неразлюбившие - жестоки, а непростившие - циничны. Мы невозможно одиноки и так же страшно безразличны. Опять молчим о жизни личной, а впрочем, некому и слушать. В руке табличка - ""все отлично!"" и чек за проданную душу... Не пережившие утрату порой совсем невыносимы. Мы каждый день спешим куда-то , а жизнь идёт, проходит мимо. И понемногу сбившись в стаи, быть может, чуть сильнее стали. Но не живя, а выживая, бросаем так, как нас бросали. Уходим, чтоб не возвращали, не задержавшись на пороге, Бредем в неведомые дали, но снова по чужой дороге. Так проще: много не теряя, Мы только ищем, ищем, ищем... Быть может кто-то где-то знает, Как жить таким... неразлюбившим?"
positive,Просто я люблю когда мои коллеги читают мои сообщения в вк
neutral,"..Все, кто служит миру в качестве магнетических центров, должны продолжать - в соответствии со светом, который они в себе несут - работать с людьми, чтобы помогать им, исцелять их и способствовать им в осуществлении необходимых улучшений. Делайте все возможное, чтобы ободрять, выражать свою симпатию, выявлять нежелательные отношения, помогать отвергать неправильные жизненные привычки и изменять неверные способы психологического выражения,  насколько вы их  видите и насколько это в ваших силах. 
А.А.Б. (ДК)"
neutral,"я седня о нем говорила, делает так как ты)"
negative,Минус друг(((
neutral,прости но ты тут забавна
positive,"Пускай я сестра не идеальная, зато настоящая. Я не обязательно должна писать тебе на стенке или звонить каждый день, но мы то обе знаем, что ближе нас по душе людей нет."
positive,"Ох, епть. Вообще шикарно.
Только никто не берет замуж 😆"
negative,сегодня на работе авария. хреново. придется целый день варить. а так хочется поспать.
positive,хипстер №1 на селе!
neutral,то воопще слушаешь музыку?
positive,#вгороделето #прогулки #солнышко ☀️  @ Дворцовая Площадь
positive,":)) 
Что-то в этом есть))"
neutral,"Вот так выглядит кофе настоящего патриота😄
#MaMaMIA"
positive,"Хорошие мои, отлично отдохнули :*"
positive,За ОЗЗИ!))
neutral,"В нескольких метрах от нашего штаба ТЕТ снимает [club45917685|«Витальку»]. 

Купаюсь в лучах славы. Смотрите на всех экранах страны!"
positive,Ахахахах:DDD
positive,"ахахахах статус! 
она все таки зашла через тебя :D :D :D :D :D"
neutral,"Вот так тебе)))
"
negative,Пайет пидарас!
negative,"Блин, еще несколько месяцев назад, слова МОСКАЛЬ и ХОХОЛ не были оскорбительными. А сейчас, увы. Надо от них отказываться"
neutral,Помниш ???
neutral,1ая серия Покемонов
neutral,А чё старые телефоны в Питер не могут звонить?!
neutral,Какую поставить на авку?
negative,":(

..Июньские зори, июльские полдни, августовские вечера — все прошло, кончилось, ушло навсегда и осталось только в памяти. Теперь впереди долгая осень, белая зима, прохладная зеленеющая весна и за это время
нужно обдумать минувшее лето и подвести итог..."
positive,"Я люблю тебя,мне не важно где ты ,важно что бы ты помнил обо мне."
neutral,ТОШ ФОТКА НАПОМНИЛА ФОРТ БОЯРД
negative,аааа скучаю)))приезжай)
positive,ахахаха штрих гонит=)
positive,Это настоящий отдых для души! Хочу также! Ведь так оно скоро и будет! Скоро Лето!)
neutral,Как вам мой рисунок???) пишите в коментах))
neutral,Сон иногда стоет помехой...интересных и безумных вещей....и кому как не тебе Лера это понять..)
neutral,"Ты очень похож на Брюса Уиллиса! А на кого похож я? - 
"
positive,"Привет из горячей Тюмени 

Минус тридцать! Минус тридцать!
И щебечут дружно птицы!
И светлы прохожих лица!
И проклюнулась трава!
Потепленье! Минус тридцать!!!
я раздумал застрелиться -
завтра будет минус тридцать!
А не минус сорок два"
neutral,Скоро 2я неделя.. =)
neutral,Как узнать что ваш кот собирается вас убить? (10 фото)
neutral,♥Реально красиво рисует.avi♥
positive,То чувство когда виста смогла.
neutral,Съездили на Новоторжский рубеж обкатать мастер-класс по раннесредневековой монетной чеканке перед Временами и Эпохами. ссылка на альбом 
neutral,видно дьявол меня целовал
neutral,"Нашли в нашем дворе милую молодую кошечку. Чистенькая, пушистая, ласковая! Так хочется, чтобы она росла в тёплом доме.... Мы решили снять ролик об этом маленьком создании и найти ей друга - человека! Звоните +7-927-888-19-01"
positive,"Шикааарно, наконец то вторая часть :3
Где можно глянуть без цензуры или в оригинале??"
neutral,овень хочется сказать так одному человеку....
neutral,"РЕБЯТА, МНЕ 15 хд"
positive,люблю доченька*
positive,мне ещё с евровидения этот трек нравится) а теперь он ещё и доставляет)
neutral,"

поддерживаю полностью!
Поддержите и вы!"
positive,"Доказать девушке, что бы её любишь, не значит унизиться... Это значит показать всем, что ты мужчина"
neutral,Что ты можешь знать обо мне если ты со мной не спал и не пил?(с)
negative,"Поиграли в теннис, твоюж мать..."
positive,имхо лучшая версия хита
negative,"Почему,когда у тебя реально хорошее настроение, все думают что ты или пьяный или обкуренный..."
negative,"Знаете почему отношения стали
редкостью?
Потому что разговоры превратились в
переписки, поступки превратились в
звонки, чувства в статусы online, секс
стал легкодоступным, слово «любовь»
выбрасывается из контекста,
неуверенность затмевает все, ревность
переросла в привычку, доверие потеряно,
обман стал нормой, расставание стало
единственным выходом и чувство боли
стало естественным."
positive,Приятного прочтения))))) кто прочитает с чувством с толком с расстановкой тот молодец)))))
negative,нахуй тот львов и ту одессу
neutral,"сказка ложь, да в ней намёк....... )"
neutral,"Ночная кофеиновая радость – не мой способ! Гимнастика, горячий душ, лимон и куча других способов позволяют ботать до 5-6 утра без сна и усталости. Рекомендую всем в эти нелегкие ночи."
neutral,истеричная песня)
neutral,"Подскажите где можно найти костюм имперского десанта из звездных войн, белый такой"
positive,Ура! Теперь я не андроид!!!! )))))
positive,Первое место!!!!
positive,Водолей прямо вааах =)
positive,"пацаны,родила только-только!!! по словам Антона назвали красивым православным именем Джафар в честь любимого героя из Алладина. Короче установка всем: поздравлять семейство и пить до утра;)"
positive,БОМБА  рулить  ))))
neutral,"Хозяйки и хозяинчики!
 Кому нужны 3-литровые банки? 16 штук.
 Самовынос с Бама (Рыбинск)."
neutral,"Вот так вот, под ""Сектор Газа"", кофе и сушки делаются всякие chm, pdf и djvu'шки. Стоп, витую пару мне в ухо, да я же... комповый червь!!!"
negative,"Самое страшное, это когда ты уходишь из жизни а твои сыновья и внуки стыдяться того что ты их отец и дед."
positive,Красавчик = )
positive,обожаю ее!!!!тру!!
positive,"Даже если бы в 2 часа ночи неожиданно подняли и сказали:
""он приехал."" ✨🌛✨ 🚘 
Я побежала бы его встречать. 👫💞💏"
positive,Это был счастливый и радостный вечер...Уураа!
negative,Ну да много ватников но факты есть факты ополченцам пизда и судя по путлеру помощи небудет :) ибо нехуй!!!!
neutral,"Времени нет!!! 🍲 👪 зайти вообще в интернет,болеет ребенок,домашние хлопоты.Но все же,захожу и радуюсь 😆 сегодняшним доходом 👏 !!!Спасибо Зевсу ⚡ ⚡ ⚡ ,за такую возможность !!!Лентяем не беспокоить,проходите мимо. 🚶 !!!Не трате ни свое время ,ни мое ⏰ !!!А кто активный, 💃 🏃 Добро Пожаловать, в мою команду 👯 !!!!

Регистрация —>    (Далее для дальнейшего обучение писать в лс📨)
Ежедневные презентации школы zevs: 
Подробности  о бонусной программе :"
neutral,Саня фотку твоей машинки нашёл это когда я только с вами со всеми познакомился)))
neutral,посмотри это видио оно такое ржачное
negative,"ты попробуй заглянуть мне в душу, у тебя слезы навернутся на глазах, отвечаю...."
positive,Понтовая Юлька))
neutral,Кто хочет в Ялту?
positive,Прокачали!!!Мне Жека Правда руку пожал!!!
positive,1-е видео самое збс!!
neutral,где можно нос проколоть?
neutral,а где иностранные журналисты??
negative,"Вечер субботы. Я сижу на работе. Как и в вечер понедельника, вторника, среды, четверга и пятницы. Причем в одиночестве)"
negative,"и на сумерки не ходи,отстой полный!))"
neutral,"Сравнение данный по протоколам УИК и конечных данных ЦИК.
Заранее скажу - у Единой России по этому методу ""накручено"" 14,6%."
neutral,"Детям рок-н-ролла хватит димедрола, чтоб ,погрузиться в сюрреалистичное кино..."
neutral,суровый 23
neutral,"cекрет счастливой жизни прост:
1.не надо нервничать по пустякам
2.все люди уроды и пошли они нахуй"
neutral,Ну вот и всё :)))
neutral,"Эл, что случилось?что ненавидишь??"
neutral,Для тех кто еще не спит))!
neutral,"Пацаны,прошепчит ветер..."
positive,Пора исполнять мечты)
neutral,КТО СЛЕДУЮЩИЙ?!))
negative,только всем на это наплевать
neutral,Охотник =)
neutral,"Это все вокруг кульня! Наташа лучше у меня!).            

Слова: Макарова Дарья Андреевна"
positive,Так хорошо когда ты рядом.....=*
neutral,в случаи пожара или в случае чего-то там.....я шапка.......
negative,и неожиданно для себя оказалась в полном одиночестве
neutral,футбольчик...
positive,Самые трогательные моменты💋❤️👰💏любимый МУЖ😊❤️😍
positive,Моему сыночки сегодня пол годика)))))
neutral,Аллигатор!
positive,"Мама с папой так скучали,
Так грустили в тишине.
Но исчезли все печали,
Стоило родиться мне!"
neutral,боюсь фоток=)))
neutral,"Девушки считают,что сейчас все парни пошли какими-то женственными.Так ты сука ищи не в клубах,а в спортзалах и на турниках!!!"
neutral,"Правообладатели подняли хай и из контакта начали исчезать килотонны популярной музыки. Теперь начинающие группы, выходит, получают неплохую фору перед многомиллионной аудиторией. Правда или нет? Как вы думаете?"
neutral,"не скажуЮ думай Стасик, думай))"
neutral,"Унылый Слон от песен Джигурды взмывая в высь 
- свистел.
 А мы ему кричали все вернись. . ."
neutral,"Внимание, спойлер! Оскар у Ди Каприо. Спасибо за внимание"
positive,ахаха прикольная песенка
neutral,что за город-герой?
neutral,Марш-бросок на Приштину!  😊
neutral,Твой единственный выход походу...тебя поймут и простят!
positive,"любить себя , лучше!"
negative,"самое ужасное то, когда в замес попадают уже близкие знакомые. Надя держись там!!"
neutral,"За добро добром, за зло - по справедливости!"
neutral,Наша молодая козочка Белка!!
neutral,вот эта тыквочька :D
positive,"ахахах, опять дашковская виновата ахахах
сижу тут им смешиваю кислоту.. рискую,понимаешь ли.., а лада виновата ахаха:D
да какое там выделение водорода?пробирка просто грязная  -_- [лада]
Главный объяснятор: филимонова анастасия
Главный оператор: шарипова лилия
Главный экспериментатор:  дашковская лада
Главный потерпевший: черненкова ольга"
neutral,Тебе че не скем поехать?
positive,"Ну вот, теперь мы можем до конца жизни хвастаться что пережили очередной конец света. Ура! =)"
neutral,"у кого есть античный космос лосика, тот мне его принеси да подай"
positive,вот этих всегда рад видить!
positive,"перехожу)....хорошо , когда рядом есть человек, который меня действительно понимает и не даст мне упасть)"
positive,""" если человек вам снится- значит он хочет вас увидеть"" 
О ДА! ИВАН ОХЛАБЫСТИН, ЙЕН СОМЕРХАЛЬДЕР, ДЖОННИ ДЕП, МАРИО КАСАС И ЕЩЕ МНОГО КРАСАВЧИКОВ МЕЧТАЮТ МЕНЯ УВИДЕТЬ!"
neutral,Саксофон!!!
neutral,а вот и она)))
neutral,гонки на люду
neutral,"Андруха, я  подобрал тебе мотоцикл
"
neutral,"Если эта песня выйдет в следующем году, будет одним из главных треков. Как видно, одним ""Милым"" все же дело вряд ли ограничится."
positive,"бля писец впервые за 2.5 года мне кто то понравился, такое чувство приятное)"
neutral,Малишка жжьот :)
negative,"Просто круто, работаю 1 января и тут понеслась, график со мной делает WOOP WOOP WOOP."
neutral,Снял муз.клип он же отчет за неделю №3(немного по другому)
neutral,По немногу ознакамливаемся с заокеанскими университетами
positive,"Баааах,такие фотки клааассные))))"
neutral,"1. НАЙДИ КОТА!
2. Нашел?
3. Жми ""Рассказать друзьям""! Пускай тоже ищут:)"
